episode,frames,left_x,left_y,left_z,right_x,right_y,right_z,active_hand,active_total_m,env_attr
213.hdf5,52,0.01475747674703598,0.00592648983001709,0.012598607689142227,0.11193205416202545,0.07406198978424072,0.04112967848777771,right,0.22712372243404388,"tablecloth:blue, position:sitting, background:pink, from:table, to:green bowl, h"
214.hdf5,62,0.001147240400314331,0.0009400844573974609,0.004044175148010254,0.4418039619922638,0.1488654613494873,0.0579797625541687,right,0.6486491858959198,"table:metal, position:sitting, background:white, from:table, to:bowl, hand:right"
215.hdf5,49,0.011564226821064949,0.0023335814476013184,0.003029182553291321,0.07360514998435974,0.06210893392562866,0.042544931173324585,right,0.178259015083313,"tablecloth:blue, position:sitting, background:pink, from:table, to:green bowl, h"
216.hdf5,75,0.003713667392730713,0.0010157227516174316,0.004510402679443359,0.34882044792175293,0.16277599334716797,0.2255474328994751,right,0.737143874168396,"table:metal, position:sitting, background:white, from:table, to:plate, hand:righ"
217.hdf5,144,0.23466843366622925,0.24038976430892944,0.20361322164535522,0.004471451044082642,0.0028876066207885742,0.003232806921005249,left,0.6786714196205139,"tablecloth:none, position:sitting, background:blue, from:blue bowl, to:green bow"
218.hdf5,124,0.0007607340812683105,0.0015503168106079102,0.0016894042491912842,0.2866745889186859,0.18411874771118164,0.1609506607055664,right,0.631743997335434,"tablecloth:none, position:sitting, background:blue, from:turquoise bowl, to:blue"
219.hdf5,104,0.19779643416404724,0.12916898727416992,0.18982559442520142,0.010914474725723267,0.0020121335983276367,0.006314456462860107,left,0.5167910158634186,"tablecloth:none, position:sitting, background:blue, from:table, to:blu plate, ha"
22.hdf5,85,0.0022775232791900635,0.0008852481842041016,0.007699698209762573,0.33441781997680664,0.2000827193260193,0.13681837916374207,right,0.671318918466568,"tablecloth:pink, position:sitting, background:lavender, from:table, to:tupperwar"
220.hdf5,163,0.003162577748298645,0.0012817978858947754,0.0013956725597381592,0.3395248055458069,0.25705790519714355,0.16872015595436096,right,0.7653028666973114,"tablecloth:none, position:sitting, background:blue, from:turquoise bowl, to:blue"
221.hdf5,40,0.18404005467891693,0.06889712810516357,0.0731654167175293,0.01308596134185791,0.0072231292724609375,0.016174010932445526,left,0.3261025995016098,"tablecloth:blue, position:sitting, background:pink, from:table, to:green bowl, h"
222.hdf5,112,0.005268529057502747,0.001355886459350586,0.0019037127494812012,0.2083674818277359,0.24863803386688232,0.1731375753879547,right,0.6301430910825729,"table:wood, position:sitting, background:brown, from:light blue bowl, to:orange "
223.hdf5,57,0.007400646805763245,0.005120277404785156,0.00920427218079567,0.18273432552814484,0.0697183609008789,0.05296805500984192,right,0.30542074143886566,"tablecloth:blue, position:sitting, background:pink, from:table, to:green bowl, h"
224.hdf5,107,0.013812348246574402,0.006087779998779297,0.05838480591773987,0.17618559300899506,0.172094464302063,0.1804470419883728,right,0.5287270992994308,"tablecloth:none, position:sitting, background:blue, from:pink bowl, to:blue bowl"
225.hdf5,372,0.004192441701889038,0.0019555091857910156,0.008914679288864136,0.14538748562335968,0.16503667831420898,0.281294584274292,right,0.5917187482118607,"table:wood, position:sitting, background:white, from:white dustpan, to:purple sc"
226.hdf5,100,0.009345963597297668,0.004871070384979248,0.010960064828395844,0.0963239073753357,0.06661057472229004,0.09471404552459717,right,0.2576485276222229,"table:metal, tablecloth:red, position:sitting, background:lavender, from:table, "
227.hdf5,70,0.0027379393577575684,0.0011422038078308105,0.002294868230819702,0.30980098247528076,0.206701397895813,0.18593597412109375,right,0.7024383544921875,"table:metal, position:sitting, background:white, from:baking tray, to:bowl, hand"
228.hdf5,135,0.07985386252403259,0.169594407081604,0.08166036009788513,0.1253533512353897,0.15354686975479126,0.1001705527305603,right,0.37907077372074127,"table:metal, tablecloth:red, position:sitting, background:lavender, from:table, "
229.hdf5,64,0.001050800085067749,0.0015926957130432129,0.005603373050689697,0.36678546667099,0.16831862926483154,0.12996309995651245,right,0.665067195892334,"table:metal, position:sitting, background:white, from:table, to:bowl, hand:right"
23.hdf5,134,0.002407565712928772,0.0026139020919799805,0.0027663707733154297,0.24530133605003357,0.27263343334198,0.1987444907426834,right,0.716679260134697,"table:wood, position:sitting, background:brown, from:brown barrel, to:table, han"
230.hdf5,74,0.0015734434127807617,0.0011173486709594727,0.0038905441761016846,0.2694737911224365,0.1449291706085205,0.16941115260124207,right,0.5838141143321991,"table:metal, position:sitting, background:white, from:table, to:tool box, hand:r"
231.hdf5,173,0.0036757588386535645,0.001743912696838379,0.0160558819770813,0.3644014000892639,0.145346999168396,0.2525687515735626,right,0.7623171508312225,"table:metal, position:sitting, background:white, from:brown box, to:green bowl, "
232.hdf5,168,0.3161419630050659,0.21812641620635986,0.17225119471549988,0.0072495341300964355,0.003164350986480713,0.00543251633644104,left,0.7065195739269257,"tablecloth:none, position:sitting, background:blue, from:table, to:turquoise bow"
233.hdf5,94,0.0009282827377319336,0.002410888671875,0.003005802631378174,0.1706409454345703,0.15113681554794312,0.11341267824172974,right,0.43519043922424316,"table:wood, position:sitting, background:white, from:table, to:blue bowl, hand:r"
234.hdf5,68,0.005442827939987183,0.019096851348876953,0.015783339738845825,0.2547679841518402,0.15001046657562256,0.14351651072502136,right,0.5482949614524841,"table:wood, position:sitting, background:white, from:table, to:yellow plate, han"
235.hdf5,130,0.03944772481918335,0.14153265953063965,0.16244089603424072,0.2274574190378189,0.18916654586791992,0.1847323775291443,right,0.6013563424348831,"table:metal, tablecloth:red, position:sitting, background:lavender, from:table, "
236.hdf5,56,0.003168821334838867,0.0011498332023620605,0.002407252788543701,0.25093504786491394,0.1450737714767456,0.19569441676139832,right,0.5917032361030579,"table:metal, position:sitting, background:white, from:table, to:tupperware, hand"
237.hdf5,78,0.0006706416606903076,0.0008156895637512207,0.0037814080715179443,0.1627580225467682,0.19683516025543213,0.21168574690818787,right,0.5712789297103882,"tablecloth:pink, position:sitting, background:lavender, from:table, to:graytray,"
238.hdf5,95,0.0010065436363220215,0.003607809543609619,0.004934400320053101,0.31450793147087097,0.16511642932891846,0.17273831367492676,right,0.6523626744747162,"table:metal, position:sitting, background:white, from:baking tray, to:Tupperware"
239.hdf5,168,0.009943939745426178,0.006196260452270508,0.008445888757705688,0.2766534686088562,0.19417840242385864,0.12138134241104126,right,0.5922132134437561,"table:wood, position:sitting, background:brown, from:yellow plate, to:gray bowl,"
24.hdf5,73,0.009610757231712341,0.015421748161315918,0.02114040218293667,0.12060081958770752,0.12613701820373535,0.1322014182806015,right,0.3789392560720444,"tablecloth:blue, position:sitting, background:pink, from:table, to:green bowl, h"
240.hdf5,134,0.0024826079607009888,0.0013519525527954102,0.0023428499698638916,0.37899458408355713,0.20180875062942505,0.134610116481781,right,0.7154134511947632,"table:wood, position:sitting, background:brown, from:orange bowl, to:clear Tuppe"
241.hdf5,109,0.23464170098304749,0.13206535577774048,0.15846824645996094,0.0029897689819335938,0.0012628436088562012,0.005684345960617065,left,0.5251753032207489,"tablecloth:none, position:sitting, background:blue, from:table, to:purple scoop,"
242.hdf5,129,0.006765440106391907,0.0028881430625915527,0.0048103928565979,0.31469303369522095,0.21082592010498047,0.11268118023872375,right,0.6382001340389252,"tablecloth:pink, position:sitting, background:lavender, from:table, to:graybowl,"
243.hdf5,155,0.22381284832954407,0.211309015750885,0.16456127166748047,0.004955649375915527,0.004532516002655029,0.0035173892974853516,left,0.5996831357479095,"tablecloth:none, position:sitting, background:blue, from:blue plate, to:clear ja"
244.hdf5,442,0.037889547646045685,0.005478978157043457,0.015912026166915894,0.3231114149093628,0.20648890733718872,0.2857744097709656,right,0.8153747320175171,"table:wood, position:sitting, background:white, from:black case, to:cardboard li"
245.hdf5,73,0.0011484920978546143,0.002056300640106201,0.0019518733024597168,0.23058615624904633,0.21106141805648804,0.1812545657157898,right,0.6229021400213242,"table:wood, position:sitting, background:brown, from:table, to:blue bowl, hand:r"
246.hdf5,79,0.0039608776569366455,0.003985583782196045,0.0031848251819610596,0.2999817132949829,0.1701444387435913,0.15129297971725464,right,0.6214191317558289,"table:metal, position:sitting, background:white, from:baking tray, to:Tupperware"
247.hdf5,139,0.005986824631690979,0.0009554028511047363,0.006880015134811401,0.30634161829948425,0.16837912797927856,0.1722271740436554,right,0.6469479203224182,"tablecloth:none, position:sitting, background:blue, from:blue bowl, to:purple sc"
248.hdf5,136,0.025793373584747314,0.004126310348510742,0.011584848165512085,0.3328394889831543,0.1832512617111206,0.18114587664604187,right,0.6972366273403168,"tablecloth:none, position:sitting, background:blue, from:table, to:turquoise bow"
249.hdf5,63,0.009336898103356361,0.013761162757873535,0.019078928977251053,0.18300741910934448,0.07070684432983398,0.05265741050243378,right,0.30637167394161224,"tablecloth:blue, position:sitting, background:pink, from:table, to:green bowl, h"
25.hdf5,137,0.24903322756290436,0.1312704086303711,0.15848812460899353,0.0013914406299591064,0.001001119613647461,0.0036494433879852295,left,0.538791760802269,"tablecloth:none, position:sitting, background:blue, from:table, to:jar lid, hand"
250.hdf5,96,0.0037193894386291504,0.003447234630584717,0.007731795310974121,0.20058032870292664,0.2132490873336792,0.28588399291038513,right,0.699713408946991,"table:wood, position:sitting, background:brown, from:table, to:blue bowl, hand:r"
251.hdf5,113,0.1243615448474884,0.17737168073654175,0.11211192607879639,0.1255742609500885,0.04311394691467285,0.1456393599510193,left,0.41384515166282654,"table:metal, tablecloth:red, position:sitting, background:lavender, from:table, "
252.hdf5,150,0.0026170462369918823,0.0030390024185180664,0.002514451742172241,0.24389725923538208,0.1536155343055725,0.1778368055820465,right,0.5753495991230011,"tablecloth:none, position:sitting, background:blue, from:blue bowl, to:purple sc"
253.hdf5,145,0.013314872980117798,0.0050280094146728516,0.005574405193328857,0.17682835459709167,0.08836996555328369,0.07996231317520142,right,0.3451606333255768,"table:metal, tablecloth:red, position:sitting, background:lavender, from:table, "
254.hdf5,392,0.31415343284606934,0.15559184551239014,0.22674617171287537,0.00399838387966156,0.001000046730041504,0.0052291154861450195,left,0.6964914500713348,"table:wood, position:sitting, background:white, from:table, to:gray tray, hand:l"
255.hdf5,67,0.01340782642364502,0.003289520740509033,0.02569146454334259,0.14069108664989471,0.10912966728210449,0.16509371995925903,right,0.41491447389125824,"table:wood, position:sitting, background:white, from:table, to:gray bowl, hand:r"
256.hdf5,125,0.02127859555184841,0.0313946008682251,0.013861089944839478,0.2011168748140335,0.20704162120819092,0.20153480768203735,right,0.6096933037042618,"table:metal, tablecloth:red, position:sitting, background:lavender, from:table, "
257.hdf5,50,0.0010523498058319092,0.0010107159614562988,0.003499329090118408,0.3741368055343628,0.16900038719177246,0.11321163177490234,right,0.6563488245010376,"table:metal, position:sitting, background:white, from:table, to:bowl, hand:right"
258.hdf5,123,0.004962146282196045,0.002061784267425537,0.008235424757003784,0.16611850261688232,0.15569323301315308,0.19426563382148743,right,0.5160773694515228,"tablecloth:none, position:sitting, background:blue, from:table, to:blue bowl, ha"
259.hdf5,35,0.007329396903514862,0.0044165849685668945,0.004031222313642502,0.08904989808797836,0.08987212181091309,0.07846423983573914,right,0.2573862597346306,"tablecloth:blue, position:sitting, background:pink, from:table, to:green bowl, h"
26.hdf5,127,0.24754175543785095,0.27649956941604614,0.2650708556175232,0.10956104099750519,0.09263324737548828,0.05320405960083008,left,0.7891121804714203,"table:metal, tablecloth:red, position:sitting, background:lavender, from:table, "
260.hdf5,61,0.2439250349998474,0.17843854427337646,0.17146413028240204,0.0017458796501159668,0.0013151168823242188,0.0027466416358947754,left,0.5938277095556259,"tablecloth:pink, position:sitting, background:lavender, from:table, to:grayplate"
261.hdf5,96,0.14877945184707642,0.2003690004348755,0.06896740198135376,0.14267420768737793,0.11754536628723145,0.22355929017066956,right,0.48377886414527893,"table:metal, tablecloth:red, position:sitting, background:lavender, from:table, "
262.hdf5,108,0.03104192018508911,0.006374359130859375,0.01901140809059143,0.07446552813053131,0.11289727687835693,0.1451473832130432,right,0.33251018822193146,"table:metal, tablecloth:red, position:sitting, background:lavender, from:table, "
263.hdf5,78,0.014435052871704102,0.003553628921508789,0.015029340982437134,0.1878240406513214,0.10079944133758545,0.04124027490615845,right,0.3298637568950653,"table:metal, tablecloth:red, position:sitting, background:lavender, from:table, "
264.hdf5,80,0.012830622494220734,0.014415740966796875,0.004925519227981567,0.20620442926883698,0.17173123359680176,0.12681961059570312,right,0.5047552734613419,"table:metal, tablecloth:red, position:sitting, background:lavender, from:table, "
265.hdf5,129,0.03172741085290909,0.010481715202331543,0.03664229065179825,0.15417727828025818,0.14324641227722168,0.09121522307395935,right,0.3886389136314392,"tablecloth:blue, position:sitting, background:pink, from:table, to:green bowl, h"
266.hdf5,63,0.0024204254150390625,0.0011313557624816895,0.002899736166000366,0.4948948919773102,0.17424547672271729,0.08389690518379211,right,0.7530372738838196,"table:metal, position:sitting, background:white, from:table, to: tub, hand:right"
267.hdf5,98,0.020905882120132446,0.0055002570152282715,0.015507269650697708,0.14491276443004608,0.12138301134109497,0.2656635642051697,right,0.5319593399763107,"table:metal, tablecloth:red,position:sitting, background:lavender, from:table, t"
268.hdf5,175,0.018507003784179688,0.001954972743988037,0.010197073221206665,0.2501041889190674,0.17155909538269043,0.09049007296562195,right,0.5121533572673798,"tablecloth:none, position:sitting, background:blue, from:table, to:pink bowl, ha"
269.hdf5,91,0.002740621566772461,0.0023149847984313965,0.004287779331207275,0.11980119347572327,0.23551934957504272,0.2395787388086319,right,0.5948992818593979,"table:wood, position:sitting, background:brown, from:table, to:gray bowl, hand:r"
27.hdf5,50,0.003908067941665649,0.002144753932952881,0.01003769040107727,0.17937704920768738,0.12071669101715088,0.21194034814834595,right,0.5120340883731842,"table:wood, position:sitting, background:white, from:table, to:yellow bowl, hand"
270.hdf5,132,0.004003703594207764,0.0018723011016845703,0.008119940757751465,0.45947444438934326,0.1899145245552063,0.19538915157318115,right,0.8447781205177307,"table:metal, position:sitting, background:white, from:table, to:Tupperware, hand"
271.hdf5,77,0.002151578664779663,0.0012385249137878418,0.0034297406673431396,0.1422329545021057,0.15020841360092163,0.18927380442619324,right,0.4817151725292206,"table:wood, position:sitting, background:brown, from:table, to:green plate, hand"
272.hdf5,107,0.005030274391174316,0.004413783550262451,0.005696356296539307,0.515400230884552,0.18897569179534912,0.10795634984970093,right,0.812332272529602,"table:metal, position:sitting, background:white, from:table, to:speaker case, ha"
273.hdf5,86,0.0017130672931671143,0.0008461475372314453,0.0024774670600891113,0.1493123322725296,0.21971547603607178,0.1360793113708496,right,0.505107119679451,"tablecloth:pink, position:sitting, background:lavender, from:table, to:bluebowl,"
274.hdf5,76,0.0019979774951934814,0.003382265567779541,0.002990514039993286,0.3294179141521454,0.23796653747558594,0.09537070989608765,right,0.662755161523819,"tablecloth:pink, position:sitting, background:lavender, from:table, to:graytray,"
275.hdf5,121,0.004117146134376526,0.0015783905982971191,0.004324764013290405,0.21701185405254364,0.20838183164596558,0.15059006214141846,right,0.5759837478399277,"table:wood, position:sitting, background:brown, from:yellow bowl, to:clear tuppe"
276.hdf5,144,0.0024081021547317505,0.002904176712036133,0.0019349753856658936,0.2517246603965759,0.202187180519104,0.2009103000164032,right,0.6548221409320831,"tablecloth:none, position:sitting, background:blue, from:table, to:pink bowl, ha"
28.hdf5,77,0.004525601863861084,0.0018059015274047852,0.0019190311431884766,0.17069663107395172,0.03106558322906494,0.032783687114715576,right,0.23454590141773224,"table:wood, position:sitting, background:white, from:table, to:metal tray, hand:"
29.hdf5,102,0.05967703461647034,0.10334658622741699,0.0883840024471283,0.1947246491909027,0.10769873857498169,0.12452620267868042,right,0.4269495904445648,"table:metal, tablecloth:red, position:sitting, background:lavender, from:table, "
3.hdf5,144,0.0018035173416137695,0.0023871660232543945,0.003476440906524658,0.39838629961013794,0.23608916997909546,0.22371187806129456,right,0.858187347650528,"tablecloth:none, position:sitting, background:blue, from:table, to:yellow plate,"
30.hdf5,65,0.0012611746788024902,0.0015853047370910645,0.004341721534729004,0.2860138714313507,0.15130078792572021,0.2175976037979126,right,0.6549122631549835,"table:metal, position:sitting, background:white, from:table, to:speaker case, ha"
31.hdf5,59,0.0015726685523986816,0.0023192167282104492,0.006758332252502441,0.31188881397247314,0.15000736713409424,0.2084694504737854,right,0.6703656315803528,"table:metal, position:sitting, background:white, from:table, to:baking tray, han"
32.hdf5,119,0.00272977352142334,0.0014116168022155762,0.006243109703063965,0.2772769331932068,0.15538501739501953,0.218300461769104,right,0.6509624123573303,"tablecloth:pink, position:sitting, background:lavender, from:table, to:bakingtra"
33.hdf5,112,0.010044042021036148,0.005051255226135254,0.006247419863939285,0.1153484433889389,0.10109180212020874,0.05683016777038574,right,0.2732704132795334,"table:metal, tablecloth:red, position:sitting, background:lavender, from:table, "
34.hdf5,145,0.34021785855293274,0.2081483006477356,0.26180198788642883,0.007826536893844604,0.002876758575439453,0.005468398332595825,left,0.8101681470870972,"tablecloth:none, position:sitting, background:blue, from:table, to:turquoise bas"
35.hdf5,265,0.29369646310806274,0.1544862985610962,0.21350640058517456,0.003796130418777466,0.0027039051055908203,0.0015624463558197021,left,0.6616891622543335,"table:wood, position:sitting, background:white, from:silver tray, to:purple scoo"
36.hdf5,48,0.001608341932296753,0.0012401342391967773,0.002958357334136963,0.24215194582939148,0.18805432319641113,0.1724390983581543,right,0.6026453673839569,"table:metal, position:sitting, background:white, from:table, to:bowl, hand:right"
37.hdf5,69,0.1653052270412445,0.14713966846466064,0.1632843017578125,0.03352701663970947,0.0979275107383728,0.05306503176689148,left,0.47572919726371765,"tablecloth:blue, position:sitting, background:pink, from:table, to:green bowl, h"
38.hdf5,97,0.005222499370574951,0.001456618309020996,0.0014320015907287598,0.2658654451370239,0.22162961959838867,0.17676523327827454,right,0.6642602980136871,"tablecloth:pink, position:sitting, background:lavender, from:table, to:blackplat"
39.hdf5,87,0.00322076678276062,0.0006902813911437988,0.002474159002304077,0.16274040937423706,0.243702232837677,0.13747268915176392,right,0.543915331363678,"table:wood, position:sitting, background:brown, from:table, to:yellow bowl, hand"
4.hdf5,158,0.007071763277053833,0.0032335519790649414,0.003948330879211426,0.3765259087085724,0.2902047634124756,0.28812769055366516,right,0.9548583626747131,"tablecloth:none, position:sitting, background:blue, from:blue bowl, to:orange bo"
40.hdf5,315,0.3065834641456604,0.20645999908447266,0.15510684251785278,0.003002181649208069,0.0028420686721801758,0.005720049142837524,left,0.6681503057479858,"table:wood, position:sitting, background:white, from:white round table, to:white"
41.hdf5,76,0.0024743378162384033,0.0018621087074279785,0.00559648871421814,0.301017701625824,0.14659076929092407,0.07267120480537415,right,0.5202796757221222,"table:metal, position:sitting, background:white, from:table, to:box, hand:right"
42.hdf5,69,0.1284826099872589,0.048144519329071045,0.08176051080226898,0.1164683997631073,0.14310884475708008,0.2182091474533081,right,0.4777863919734955,"tablecloth:blue, position:sitting, background:pink, from:table, to:green bowl, h"
43.hdf5,56,0.06306807696819305,0.020522475242614746,0.02325224131345749,0.12373648583889008,0.10370790958404541,0.11513116955757141,right,0.3425755649805069,"tablecloth:blue, position:sitting, background:pink, from:table, to:green bowl, h"
44.hdf5,146,0.3188377320766449,0.17949628829956055,0.19945955276489258,0.005866885185241699,0.0022395849227905273,0.0026668310165405273,left,0.697793573141098,"tablecloth:none, position:sitting, background:blue, from:yellow plate, to:green "
45.hdf5,100,0.0029484927654266357,0.0015913844108581543,0.0017557740211486816,0.18709294497966766,0.2124425768852234,0.14935147762298584,right,0.5488869994878769,"tablecloth:pink, position:sitting, background:lavender, from:table, to:yellowbow"
46.hdf5,60,0.0014150440692901611,0.002465486526489258,0.0024861693382263184,0.4359367787837982,0.23361122608184814,0.14785122871398926,right,0.8173992335796356,"table:metal, position:sitting, background:white, from:table, to:drawer, hand:rig"
47.hdf5,93,0.000747188925743103,0.001271963119506836,0.004073888063430786,0.11755052208900452,0.22353821992874146,0.17180511355400085,right,0.5128938555717468,"table:wood, position:sitting, background:brown, from:yellow plate, to:gray bowl,"
48.hdf5,44,0.21569201350212097,0.02954256534576416,0.04947529733181,0.30317291617393494,0.0903853178024292,0.14006909728050232,right,0.5336273312568665,"table:wood, position:sitting, background:white, from:metal skillet, to: black pl"
49.hdf5,370,0.0037953034043312073,0.006256580352783203,0.007134139537811279,0.16021274030208588,0.18712985515594482,0.327114999294281,right,0.6744575947523117,"table:wood, position:sitting, background:white, from:purple scooper, to:white du"
5.hdf5,47,0.2475758194923401,0.10501402616500854,0.05059361457824707,0.01888170838356018,0.00826793909072876,0.004748903214931488,left,0.4031834602355957,"tablecloth:blue, position:sitting, background:pink, from:table, to:green bowl, h"
50.hdf5,134,0.12806929647922516,0.1530410647392273,0.05059985816478729,0.255354106426239,0.1520434021949768,0.1382455825805664,right,0.5456430912017822,"table:metal, tablecloth:red, position:sitting, background:lavender, from:table, "
51.hdf5,83,0.001178249716758728,0.0012038350105285645,0.0013734400272369385,0.07931649684906006,0.20317727327346802,0.19671063125133514,right,0.4792044013738632,"table:wood, position:sitting, background:brown, from:red cup, to:table, hand:rig"
52.hdf5,80,0.0023706555366516113,0.0019173622131347656,0.0028453171253204346,0.1178177148103714,0.18108820915222168,0.13367582857608795,right,0.43258175253868103,"table:wood, position:sitting, background:brown, from:table, to:yellow bowl, hand"
53.hdf5,80,0.004131019115447998,0.0010957717895507812,0.0027703791856765747,0.1869347095489502,0.23682910203933716,0.22422249615192413,right,0.6479863077402115,"table:wood, position:sitting, background:brown, from:brown barrel, to:table, han"
54.hdf5,75,0.007276646792888641,0.0032236576080322266,0.028770513832569122,0.16130948066711426,0.1639465093612671,0.12357127666473389,right,0.44882726669311523,"tablecloth:blue, position:sitting, background:pink, from:table, to:green bowl, h"
55.hdf5,94,0.002859354019165039,0.0028162598609924316,0.0035073161125183105,0.3391917943954468,0.1382654905319214,0.05789589881896973,right,0.5353531837463379,"table:metal, position:sitting, background:white, from:table, to:Tupperware, hand"
56.hdf5,65,0.08079424500465393,0.06229555606842041,0.028509706258773804,0.08212174475193024,0.08407282829284668,0.1692105233669281,right,0.335405096411705,"table:wood, position:sitting, background:white, from:table, to:yellow bowl, hand"
57.hdf5,111,0.015162970870733261,0.001608729362487793,0.004520982503890991,0.15789389610290527,0.07771962881088257,0.07344996929168701,right,0.30906349420547485,"table:wood, position:sitting, background:white, from:table, to:blue bowl, hand:r"
58.hdf5,66,0.012744605541229248,0.003387629985809326,0.003518730401992798,0.28954434394836426,0.15039581060409546,0.16238760948181152,right,0.6023277640342712,"table:metal, position:sitting, background:white, from:table, to:tupperware, hand"
59.hdf5,66,0.0024492740631103516,0.0027660131454467773,0.005451381206512451,0.30876660346984863,0.15619993209838867,0.0931972861289978,right,0.5581638216972351,"table:metal, position:sitting, background:white, from:table, to:bowl, hand:right"
6.hdf5,93,0.0022124256938695908,0.0008202791213989258,0.0010049045085906982,0.21054105460643768,0.10592317581176758,0.09217721223831177,right,0.40864144265651703,"table:wood, position:sitting, background:white, from:table, to:yellow plate, han"
60.hdf5,116,0.001985490322113037,0.0014050006866455078,0.00444445013999939,0.25128310918807983,0.20671892166137695,0.22144286334514618,right,0.679444894194603,"table:wood, position:sitting, background:brown, from:gray bowl, to:blue bowl, ha"
61.hdf5,85,0.002316553145647049,0.00297391414642334,0.0018398761749267578,0.1803683638572693,0.23221522569656372,0.17437928915023804,right,0.586962878704071,"tablecloth:pink, position:sitting, background:lavender, from:table, to:orangebow"
62.hdf5,179,0.007369384169578552,0.001983344554901123,0.006709426641464233,0.21949367225170135,0.20653724670410156,0.18809401988983154,right,0.6141249388456345,"tablecloth:none, position:sitting, background:blue, from:dark blue bowl, to:cont"
63.hdf5,57,0.0011924505233764648,0.0008339881896972656,0.0009719133377075195,0.32997626066207886,0.18579316139221191,0.14207088947296143,right,0.6578403115272522,"table:metal, position:sitting, background:white, from:table, to:baking tray, han"
64.hdf5,118,0.0023019015789031982,0.002504885196685791,0.005298972129821777,0.3316686451435089,0.1637546420097351,0.19448840618133545,right,0.6899116933345795,"table:metal, position:sitting, background:white, from:table, to:baking tray, han"
65.hdf5,204,0.0018757432699203491,0.0011475086212158203,0.004019558429718018,0.1948070526123047,0.13940894603729248,0.23239418864250183,right,0.566610187292099,"tablecloth:none, position:sitting, background:blue, from:table, to:red plate, ha"
66.hdf5,60,0.02641420066356659,0.011345148086547852,0.03721393644809723,0.11563065648078918,0.14896833896636963,0.13665758073329926,right,0.40125657618045807,"tablecloth:blue, position:sitting, background:pink, from:table, to:green bowl, h"
67.hdf5,127,0.006274625658988953,0.001537919044494629,0.006848186254501343,0.20832520723342896,0.20760875940322876,0.2647213041782379,right,0.6806552708148956,"tablecloth:none, position:sitting, background:blue, from:table, to:pink bowl, ha"
68.hdf5,175,0.006891727447509766,0.0023558735847473145,0.0038341879844665527,0.45810359716415405,0.235245943069458,0.1815740466117859,right,0.874923586845398,"table:metal, position:sitting, background:white, from:black pot, to:yellow plate"
69.hdf5,152,0.0033049583435058594,0.00119858980178833,0.0017311573028564453,0.4115213453769684,0.19114750623703003,0.1873144805431366,right,0.789983332157135,"tablecloth:none, position:sitting, background:blue, from:table, to:yellow plate,"
7.hdf5,113,0.2049698382616043,0.10014462471008301,0.20451989769935608,0.07090404629707336,0.05141854286193848,0.07469409704208374,left,0.5096343606710434,"table:metal, tablecloth:red, position:sitting, background:lavender, from:table, "
70.hdf5,72,0.003913074731826782,0.0026691555976867676,0.002688974142074585,0.1852082908153534,0.11203169822692871,0.1436997354030609,right,0.440939724445343,"table:metal, tablecloth:red,position:sitting, background:lavender, from:table, t"
71.hdf5,218,0.29891645908355713,0.25726819038391113,0.1389540433883667,0.004175275564193726,0.0019462108612060547,0.003318488597869873,left,0.695138692855835,"table:wood, position:sitting, background:white, from:small blue cup, to:red cup,"
72.hdf5,251,0.17342951893806458,0.3242086172103882,0.1330430507659912,0.002055808901786804,0.0009782910346984863,0.002791792154312134,left,0.630681186914444,"table:wood, position:sitting, background:white, from:red cup, to:small blue cup,"
73.hdf5,68,0.0032636523246765137,0.0038878321647644043,0.0007506012916564941,0.10677200555801392,0.09263843297958374,0.09184566140174866,right,0.2912560999393463,"table:wood, position:sitting, background:white, from:table, to:green bowl, hand:"
74.hdf5,82,0.0012446343898773193,0.0005023479461669922,0.0014181137084960938,0.15266206860542297,0.19946324825286865,0.13626915216445923,right,0.48839446902275085,"tablecloth:pink, position:sitting, background:lavender, from:table, to:bluebowl,"
75.hdf5,51,0.0024695098400115967,0.0020443201065063477,0.002024933695793152,0.12160132080316544,0.0765419602394104,0.2589890956878662,right,0.45713237673044205,"table:wood, position:sitting, background:white, from:metal skillet, to: black pl"
76.hdf5,102,0.003019660711288452,0.003720879554748535,0.001666635274887085,0.16804328560829163,0.12581098079681396,0.08611229062080383,right,0.3799665570259094,"table:wood, position:sitting, background:white, from:table, to:blue bowl, hand:r"
77.hdf5,168,0.014282001182436943,0.005347251892089844,0.005477309226989746,0.14430728554725647,0.162675142288208,0.23339629173278809,right,0.5403787195682526,"table:wood, position:sitting, background:white, from:table, to:clear Tupperware,"
78.hdf5,57,0.0006954669952392578,0.000823676586151123,0.004259437322616577,0.247689351439476,0.1578940749168396,0.1035127341747284,right,0.509096160531044,"tablecloth:pink, position:sitting, background:lavender, from:table, to:yellowbow"
79.hdf5,98,0.028443560004234314,0.1269434094429016,0.043549224734306335,0.0970843955874443,0.05252838134765625,0.08281868696212769,right,0.23243146389722824,"table:metal, tablecloth:red, position:sitting, background:lavender, from:table, "
8.hdf5,99,0.19024710357189178,0.12589490413665771,0.15028682351112366,0.00027802586555480957,0.002310037612915039,0.0031763017177581787,left,0.46642883121967316,"tablecloth:none, position:sitting, background:blue, from:table, to:blu plate, ha"
80.hdf5,111,0.001583188772201538,0.0038335323333740234,0.0032265186309814453,0.30707937479019165,0.19164234399795532,0.1280023753643036,right,0.6267240941524506,"tablecloth:pink, position:sitting, background:lavender, from:table, to:blueplate"
