episode,frames,active,conf_n,conf_min,conf_p05,conf_p25,conf_p50,conf_p75,conf_p95,conf_max,conf_mean,table_y_world,cam_to_table_min,cam_to_table_mean,cam_to_table_max
200.hdf5,94,right,2350,0.003224603133276105,0.003224603133276105,0.2206006646156311,0.42788422107696533,0.6623736619949341,0.896109938621521,0.9994239211082458,0.4352107048034668,0.892231822013855,0.1185380220413208,0.12270748615264893,0.1282033920288086
201.hdf5,94,right,2350,0.0032246035989373922,0.0032246035989373922,0.3358493745326996,0.705089807510376,0.852569580078125,0.9225523471832275,0.9978267550468445,0.5803394913673401,0.9228611588478088,0.13511580228805542,0.13919053971767426,0.1487240195274353
202.hdf5,176,right,4400,0.0032246035989373922,0.0032246035989373922,0.28701943159103394,0.5278017520904541,0.6708793044090271,0.8856088519096375,0.9986963868141174,0.47441938519477844,0.8125683665275574,0.2610146403312683,0.28380799293518066,0.3236392140388489
203.hdf5,139,left,3475,0.0032246035989373922,0.0032246035989373922,0.24901270866394043,0.6571906208992004,0.8187161087989807,0.931746244430542,0.9946945905685425,0.539329469203949,0.8283507823944092,0.23132622241973877,0.2329038381576538,0.23665976524353027
204.hdf5,62,right,1550,0.0032246035989373922,0.0032246035989373922,0.39202362298965454,0.6809177994728088,0.8908654451370239,0.9729406833648682,0.9996456503868103,0.6047360301017761,0.9251924157142639,0.19629806280136108,0.19815990328788757,0.20188719034194946
205.hdf5,122,right,3050,0.0032246035989373922,0.0032246035989373922,0.25400876998901367,0.5118626356124878,0.7784388661384583,0.8854737877845764,0.9979055523872375,0.48851385712623596,1.4363529682159424,0.12177097797393799,0.13633912801742554,0.15454840660095215
206.hdf5,332,right,8300,0.0032246035989373922,0.0032246035989373922,0.2775644361972809,0.6380573511123657,0.8205626010894775,0.932336151599884,0.9991675019264221,0.5454075932502747,1.1960585117340088,0.2758197784423828,0.28645941615104675,0.3080174922943115
207.hdf5,50,right,1250,0.0032246035989373922,0.0032246035989373922,0.2743240296840668,0.6105483770370483,0.8550922870635986,0.9381154179573059,0.9992149472236633,0.5498456954956055,0.8221216797828674,0.23966282606124878,0.24549050629138947,0.25745266675949097
208.hdf5,98,right,2450,0.0032246035989373922,0.0032246035989373922,0.24335546791553497,0.5880722403526306,0.7694175243377686,0.8602278232574463,0.9947862029075623,0.503454864025116,0.8266233205795288,0.27999603748321533,0.28515076637268066,0.28804004192352295
209.hdf5,123,left,3075,0.0032246035989373922,0.0032246035989373922,0.24920424818992615,0.6386682987213135,0.8349221348762512,0.9249356389045715,0.9973358511924744,0.5395497679710388,0.8198907971382141,0.22382313013076782,0.22553226351737976,0.2291138768196106
21.hdf5,140,right,3500,0.0032246035989373922,0.0032246035989373922,0.2373875081539154,0.588191032409668,0.8344107866287231,0.9728184342384338,0.9996801614761353,0.5308640599250793,1.5849610567092896,0.1624126434326172,0.1691415011882782,0.1766597032546997
210.hdf5,172,left,4300,0.0032246035989373922,0.0032246035989373922,0.23927779495716095,0.5720441341400146,0.7940395474433899,0.9245948791503906,0.9965761303901672,0.5087675452232361,0.7875477075576782,0.19819790124893188,0.20221278071403503,0.2088230848312378
211.hdf5,58,right,1450,0.0032246035989373922,0.0032246035989373922,0.32044562697410583,0.6438450813293457,0.8389476537704468,0.9289522171020508,0.9993907809257507,0.5586873292922974,0.8078002333641052,0.24738484621047974,0.25889354944229126,0.27881330251693726
212.hdf5,102,left,2550,0.0032246035989373922,0.0032246035989373922,0.3677224814891815,0.7042762041091919,0.8470731973648071,0.9525388479232788,0.9978026747703552,0.5866571068763733,0.9310495257377625,0.18116241693496704,0.18325044214725494,0.1856784224510193
213.hdf5,52,right,1300,0.0032246035989373922,0.0032246035989373922,0.2793739438056946,0.7410250902175903,0.8802022933959961,0.9807292222976685,0.9994474053382874,0.5915350317955017,1.2573188543319702,0.23875105381011963,0.24286840856075287,0.24959468841552734
214.hdf5,62,right,1550,0.0032246035989373922,0.0032246035989373922,0.22383171319961548,0.5054508447647095,0.8062669038772583,0.9341825246810913,0.9993524551391602,0.49803513288497925,0.8092884421348572,0.2500343918800354,0.2568984031677246,0.2696138024330139
215.hdf5,49,right,1225,0.0032246035989373922,0.0032246035989373922,0.27509447932243347,0.6473248600959778,0.8764818906784058,0.9753924608230591,0.9997224807739258,0.5701866745948792,0.9520174860954285,0.19958001375198364,0.20412948727607727,0.20803827047348022
216.hdf5,75,right,1875,0.0032246035989373922,0.0032246035989373922,0.23981493711471558,0.5413209795951843,0.8088833093643188,0.9180961847305298,0.9993434548377991,0.5102631449699402,0.8142077326774597,0.22712641954421997,0.24077771604061127,0.2800067067146301
217.hdf5,144,left,3600,0.0032246035989373922,0.0032246035989373922,0.2663154602050781,0.5616496801376343,0.7372111678123474,0.8920825719833374,0.9912261366844177,0.4985550343990326,0.8848174214363098,0.2635893225669861,0.2653079032897949,0.26895374059677124
218.hdf5,124,right,3100,0.0032246035989373922,0.0032246035989373922,0.27008625864982605,0.730817973613739,0.8580044507980347,0.9481173753738403,0.9983179569244385,0.5805384516716003,0.8298572301864624,0.22305023670196533,0.22510597109794617,0.2268843650817871
219.hdf5,104,left,2600,0.0032246035989373922,0.0032246035989373922,0.30509382486343384,0.648089587688446,0.8332564830780029,0.9338086843490601,0.9878373146057129,0.5517749786376953,0.828079104423523,0.20938074588775635,0.2114853858947754,0.21462154388427734
22.hdf5,85,right,2125,0.0032246035989373922,0.0032246035989373922,0.30134961009025574,0.5527101755142212,0.6939883828163147,0.8308125138282776,0.9900505542755127,0.4859141707420349,0.8216999173164368,0.2885991930961609,0.29375389218330383,0.2971152663230896
220.hdf5,163,right,4075,0.0032246035989373922,0.0032246035989373922,0.31000226736068726,0.6614243388175964,0.7911787629127502,0.9294782876968384,0.9949033856391907,0.5481815338134766,0.8287126421928406,0.2244061827659607,0.22830301523208618,0.23068255186080933
221.hdf5,40,left,1000,0.0032246035989373922,0.0032246035989373922,0.2867854833602905,0.6840592622756958,0.8412314057350159,0.9425166249275208,0.990487277507782,0.5637768507003784,1.438383936882019,0.18500733375549316,0.18940620124340057,0.19448602199554443
222.hdf5,112,right,2800,0.0032246035989373922,0.0032246035989373922,0.3590242266654968,0.6340416669845581,0.7757419347763062,0.8830509781837463,0.993010401725769,0.5425148010253906,1.0900663137435913,0.3398638963699341,0.3465607464313507,0.3587292432785034
223.hdf5,57,right,1425,0.0032246035989373922,0.0032246035989373922,0.3312482535839081,0.6045532822608948,0.7482852935791016,0.9378889203071594,0.9929146766662598,0.529877781867981,1.3039647340774536,0.16687297821044922,0.17153602838516235,0.18302273750305176
224.hdf5,107,right,2675,0.0032246035989373922,0.0032246035989373922,0.40826764702796936,0.7305338978767395,0.8389062285423279,0.9359162449836731,0.995339035987854,0.6004729270935059,0.8037135601043701,0.21369552612304688,0.2168436199426651,0.22252047061920166
225.hdf5,372,right,9300,0.0032246035989373922,0.0032246035989373922,0.26605385541915894,0.5810534954071045,0.7827476859092712,0.9013708829879761,0.9910916090011597,0.5156378746032715,1.0977442264556885,0.2477806806564331,0.2670813202857971,0.2874789237976074
226.hdf5,100,right,2500,0.0032246035989373922,0.0032246035989373922,0.45409834384918213,0.7669028639793396,0.8815503120422363,0.9689770340919495,0.9996480345726013,0.6318753361701965,0.86334228515625,0.2347196340560913,0.23758849501609802,0.24259817600250244
227.hdf5,70,right,1750,0.0032246035989373922,0.0032246035989373922,0.29961448907852173,0.6344869136810303,0.8062669038772583,0.9263933300971985,0.998744010925293,0.5425025224685669,0.805760383605957,0.2679058313369751,0.2847588360309601,0.3115311861038208
228.hdf5,135,right,3375,0.0032246035989373922,0.0032246035989373922,0.3232905864715576,0.711840808391571,0.8668608069419861,0.9638317227363586,0.9994476437568665,0.5808224081993103,0.9080572724342346,0.17513376474380493,0.1829596310853958,0.19014662504196167
229.hdf5,64,right,1600,0.0032246035989373922,0.0032246035989373922,0.25585711002349854,0.5495027303695679,0.8283032178878784,0.925115168094635,0.9995765686035156,0.5241451859474182,0.8084923028945923,0.26433515548706055,0.2688487470149994,0.27847182750701904
23.hdf5,134,right,3350,0.003224603133276105,0.003224603133276105,0.2407071590423584,0.6096575260162354,0.7934532165527344,0.907640814781189,0.9928054809570312,0.5210649371147156,1.0097243785858154,0.33901989459991455,0.34254541993141174,0.34683382511138916
230.hdf5,74,right,1850,0.0032246035989373922,0.0032246035989373922,0.2547875642776489,0.6057047843933105,0.8356111645698547,0.9254597425460815,0.999439001083374,0.5298774242401123,1.042169213294983,0.2200164794921875,0.2295641452074051,0.24444973468780518
231.hdf5,173,right,4325,0.0032246035989373922,0.0032246035989373922,0.232606902718544,0.5966492891311646,0.7588861584663391,0.9102253317832947,0.9992318749427795,0.5036433935165405,1.263357400894165,0.23358821868896484,0.2607567608356476,0.29001855850219727
232.hdf5,168,left,4200,0.0032246035989373922,0.0032246035989373922,0.24590083956718445,0.6369256973266602,0.8393068909645081,0.9454184770584106,0.9972848892211914,0.5357114672660828,0.8409828543663025,0.21876853704452515,0.22206354141235352,0.22533172369003296
233.hdf5,94,right,2350,0.0032246035989373922,0.0032246035989373922,0.25553831458091736,0.6219178438186646,0.8395821452140808,0.9146795272827148,0.998624861240387,0.541795551776886,0.7855771780014038,0.20696741342544556,0.21625973284244537,0.22823667526245117
234.hdf5,68,right,1700,0.0032246035989373922,0.0032246035989373922,0.20945195853710175,0.6058100461959839,0.8143340945243835,0.8938641548156738,0.997402548789978,0.5169708728790283,1.0677955150604248,0.2064042091369629,0.21795134246349335,0.24816668033599854
235.hdf5,130,right,3250,0.0032246035989373922,0.0032246035989373922,0.33613646030426025,0.7284805178642273,0.8715832829475403,0.9628953337669373,0.9997309446334839,0.591170608997345,1.2590563297271729,0.19265258312225342,0.20037826895713806,0.21172988414764404
236.hdf5,56,right,1400,0.0032246035989373922,0.0032246035989373922,0.3295726180076599,0.658473014831543,0.8296687602996826,0.932034432888031,0.9993343353271484,0.5625413060188293,0.795321524143219,0.26491624116897583,0.2794882655143738,0.3238160014152527
237.hdf5,78,right,1950,0.003224603133276105,0.003224603133276105,0.28888213634490967,0.658210813999176,0.8045557141304016,0.9015135765075684,0.9956185221672058,0.5442603230476379,0.8427633047103882,0.2779046297073364,0.2802668809890747,0.28376078605651855
238.hdf5,95,right,2375,0.0032246035989373922,0.0032246035989373922,0.2560596466064453,0.5813968181610107,0.840894341468811,0.9313509464263916,0.9996170997619629,0.5318028926849365,0.8151053786277771,0.22942465543746948,0.24117660522460938,0.26599985361099243
239.hdf5,168,right,4200,0.0032246035989373922,0.0032246035989373922,0.3153200149536133,0.7252166271209717,0.8578625917434692,0.9078455567359924,0.9959355592727661,0.5813266038894653,0.8223713636398315,0.32660651206970215,0.3333664834499359,0.3397808074951172
24.hdf5,73,right,1825,0.0032246035989373922,0.0032246035989373922,0.2553810775279999,0.5388422012329102,0.7862409949302673,0.9476853609085083,0.9958202838897705,0.5104171633720398,1.3532323837280273,0.23725032806396484,0.24290068447589874,0.2471681833267212
240.hdf5,134,right,3350,0.0032246035989373922,0.0032246035989373922,0.2604014277458191,0.543565034866333,0.7658176422119141,0.8877755403518677,0.9952003359794617,0.49737414717674255,0.7625340223312378,0.3207707405090332,0.32390350103378296,0.3282841444015503
241.hdf5,109,left,2725,0.0032246035989373922,0.0032246035989373922,0.3585488200187683,0.7329942584037781,0.8594752550125122,0.9453791379928589,0.9971117377281189,0.5965855121612549,0.9340310096740723,0.18031299114227295,0.18142305314540863,0.18325114250183105
242.hdf5,129,right,3225,0.0032246035989373922,0.0032246035989373922,0.2836151421070099,0.6129223704338074,0.7765010595321655,0.8770005106925964,0.9926904439926147,0.5205448269844055,0.8299233913421631,0.2588226795196533,0.2620798349380493,0.265008807182312
243.hdf5,155,left,3875,0.0032246035989373922,0.0032246035989373922,0.3455185890197754,0.5406693816184998,0.7259304523468018,0.9189954996109009,0.9968470931053162,0.5071477890014648,0.8235520720481873,0.2179681658744812,0.2187451273202896,0.21977704763412476
244.hdf5,442,right,11050,0.0032246035989373922,0.0032246035989373922,0.24494072794914246,0.6406358480453491,0.8242185115814209,0.940086841583252,0.9982873201370239,0.5403013825416565,0.8333487510681152,0.2859269380569458,0.2932325601577759,0.3146347999572754
245.hdf5,73,right,1825,0.0032246035989373922,0.0032246035989373922,0.4165875017642975,0.6939761638641357,0.812512993812561,0.9138936400413513,0.9956941604614258,0.5816091299057007,0.7713081240653992,0.3224199414253235,0.324596107006073,0.32719141244888306
246.hdf5,79,right,1975,0.0032246035989373922,0.0032246035989373922,0.23108184337615967,0.4917723834514618,0.7882727384567261,0.9211167097091675,0.9990572929382324,0.4937632381916046,0.8194080591201782,0.23234450817108154,0.24397814273834229,0.28350400924682617
247.hdf5,139,right,3475,0.0032246035989373922,0.0032246035989373922,0.2784246802330017,0.7141522765159607,0.8471540212631226,0.9393051862716675,0.9984604716300964,0.5719795823097229,0.8907173275947571,0.20468109846115112,0.20689918100833893,0.2101157307624817
248.hdf5,136,right,3400,0.0032246035989373922,0.0032246035989373922,0.33196261525154114,0.6811874508857727,0.7995992302894592,0.9326534271240234,0.9966326951980591,0.5578786730766296,0.8539867401123047,0.2313293218612671,0.23419320583343506,0.23589599132537842
249.hdf5,63,right,1575,0.0032246035989373922,0.0032246035989373922,0.24225297570228577,0.47165346145629883,0.7844449281692505,0.9492595791816711,0.9949371218681335,0.4882453680038452,1.3185070753097534,0.1946711540222168,0.20116408169269562,0.20462191104888916
25.hdf5,137,left,3425,0.0032246035989373922,0.0032246035989373922,0.2540852725505829,0.6824910640716553,0.8546679615974426,0.947166383266449,0.9983710050582886,0.5522121787071228,0.8190991282463074,0.20467549562454224,0.2075212299823761,0.21051400899887085
250.hdf5,96,right,2400,0.0032246035989373922,0.0032246035989373922,0.35786694288253784,0.6690080165863037,0.7962855100631714,0.888124942779541,0.991247832775116,0.5591760277748108,0.7733364105224609,0.32917606830596924,0.33222174644470215,0.3354140520095825
251.hdf5,113,left,2825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8658068776130676,0.20814388990402222,0.21162906289100647,0.21675604581832886
252.hdf5,150,right,3750,0.0032246035989373922,0.0032246035989373922,0.3134092092514038,0.7009510397911072,0.8447731733322144,0.9499284029006958,0.9988661408424377,0.5728302001953125,0.8920321464538574,0.20324230194091797,0.2048003077507019,0.20752990245819092
253.hdf5,145,right,3625,0.0032246035989373922,0.0032246035989373922,0.4224626421928406,0.7456327676773071,0.8709889650344849,0.969997227191925,0.9995142221450806,0.6182863712310791,0.8869768977165222,0.22515934705734253,0.22775031626224518,0.23251205682754517
254.hdf5,392,left,9800,0.003224603133276105,0.003224603133276105,0.23726341128349304,0.5392763018608093,0.8033249378204346,0.9158934950828552,0.9990372061729431,0.5028198957443237,1.025267481803894,0.2757328748703003,0.28757143020629883,0.3134673833847046
255.hdf5,67,right,1675,0.0032246035989373922,0.0032246035989373922,0.3941333293914795,0.6680818200111389,0.7959800958633423,0.9042249321937561,0.9963023662567139,0.5668138265609741,0.8568109273910522,0.12985408306121826,0.14441461861133575,0.16239237785339355
256.hdf5,125,right,3125,0.0032246035989373922,0.0032246035989373922,0.2924356460571289,0.6045325994491577,0.8150293231010437,0.9577623009681702,0.9991720914840698,0.5464152097702026,0.8507461547851562,0.24125456809997559,0.24708452820777893,0.2550569772720337
257.hdf5,50,right,1250,0.0032246035989373922,0.0032246035989373922,0.29655689001083374,0.632010281085968,0.838465690612793,0.9114187359809875,0.9988166093826294,0.5506945848464966,0.8115373849868774,0.27788054943084717,0.2884625196456909,0.3171958923339844
258.hdf5,123,right,3075,0.0032246035989373922,0.0032246035989373922,0.5219792127609253,0.7626529932022095,0.8671913146972656,0.9528331160545349,0.9963489174842834,0.641146719455719,0.8686749935150146,0.2382584810256958,0.24007590115070343,0.24344873428344727
259.hdf5,35,right,875,0.0032246035989373922,0.0032246035989373922,0.3340024948120117,0.761348307132721,0.8779919147491455,0.9617063999176025,0.9934159517288208,0.6010245680809021,1.2309376001358032,0.24892950057983398,0.25164008140563965,0.25330281257629395
26.hdf5,127,left,3175,0.0,0.0,0.0,0.0,0.0,0.0019584104884415865,0.03191578760743141,0.0005761681240983307,0.5001291036605835,0.6715613603591919,0.6754683256149292,0.6853344440460205
260.hdf5,61,left,1525,0.003224603133276105,0.0032246033661067486,0.26987168192863464,0.5817906260490417,0.771217942237854,0.9045878648757935,0.9964040517807007,0.516228199005127,0.862594723701477,0.2498464584350586,0.254160076379776,0.26011812686920166
261.hdf5,96,right,2400,0.0032246035989373922,0.0032246035989373922,0.3022398352622986,0.7288616895675659,0.8661057949066162,0.9266678690910339,0.9986004829406738,0.5755591988563538,0.8618281483650208,0.2030540108680725,0.2046433836221695,0.20632082223892212
262.hdf5,108,right,2700,0.0032246035989373922,0.0032246035989373922,0.4839070439338684,0.7987431287765503,0.8889961242675781,0.9490004181861877,0.998132050037384,0.6448097229003906,0.9613098502159119,0.14597028493881226,0.1512991040945053,0.1707633137702942
263.hdf5,78,right,1950,0.0032246035989373922,0.0032246035989373922,0.26631736755371094,0.5553789138793945,0.8537139296531677,0.9589368104934692,0.9995720386505127,0.5374910235404968,1.5393904447555542,0.19023847579956055,0.19393759965896606,0.19656920433044434
264.hdf5,80,right,2000,0.0032246035989373922,0.0032246035989373922,0.36687108874320984,0.7238500118255615,0.8534667491912842,0.9616650342941284,0.9995940327644348,0.5959251523017883,0.909517765045166,0.19682955741882324,0.20019765198230743,0.2077193260192871
265.hdf5,129,right,3225,0.0032246035989373922,0.0032246035989373922,0.24915160238742828,0.650052547454834,0.828033983707428,0.9794235229492188,0.9998154640197754,0.552204430103302,1.5630420446395874,0.2171558141708374,0.22230775654315948,0.23130595684051514
266.hdf5,63,right,1575,0.0032246035989373922,0.0032246035989373922,0.24506056308746338,0.615756630897522,0.829465925693512,0.9245054721832275,0.9993087649345398,0.5369418263435364,0.8200005292892456,0.2608039379119873,0.27130451798439026,0.28413069248199463
267.hdf5,98,right,2450,0.0032246035989373922,0.0032246035989373922,0.4387795329093933,0.7376035451889038,0.8606250286102295,0.945473849773407,0.9983140826225281,0.6140592694282532,0.8917099237442017,0.18572986125946045,0.18700028955936432,0.18787705898284912
268.hdf5,175,right,4375,0.001064120326191187,0.0032246035989373922,0.2835192084312439,0.677070677280426,0.8492186069488525,0.943564236164093,0.9977839589118958,0.5585781931877136,0.8123496174812317,0.19965606927871704,0.2005612552165985,0.20312124490737915
269.hdf5,91,right,2275,0.003224603133276105,0.003224603133276105,0.2733415961265564,0.6292890906333923,0.7921563386917114,0.9084816575050354,0.9960300326347351,0.5306866765022278,0.7717825174331665,0.32242417335510254,0.32794761657714844,0.33478665351867676
27.hdf5,50,right,1250,0.0032246035989373922,0.0032246035989373922,0.300493061542511,0.6400058269500732,0.8170361518859863,0.9093384742736816,0.9962647557258606,0.5443013310432434,0.906167209148407,0.12218338251113892,0.13198713958263397,0.1385311484336853
270.hdf5,132,right,3300,0.0032246035989373922,0.0032246035989373922,0.2608599066734314,0.5284547805786133,0.7305770516395569,0.9130116105079651,0.9990419745445251,0.49205049872398376,0.8107959032058716,0.22955334186553955,0.24250993132591248,0.2541196346282959
271.hdf5,77,right,1925,0.0032246035989373922,0.0032246035989373922,0.39887505769729614,0.6994214057922363,0.8121076822280884,0.8655766844749451,0.9903922080993652,0.5757481455802917,0.805021345615387,0.3000766634941101,0.3048859238624573,0.3094467520713806
272.hdf5,107,right,2675,0.0032246035989373922,0.0032246035989373922,0.21551614999771118,0.43809598684310913,0.6997895240783691,0.9249914288520813,0.9991141557693481,0.45158886909484863,0.8113971948623657,0.22161734104156494,0.23168137669563293,0.25131261348724365
273.hdf5,86,right,2150,0.0032246035989373922,0.0032246035989373922,0.34342604875564575,0.6590051651000977,0.7829936742782593,0.8628183603286743,0.9916236400604248,0.5451081991195679,1.0454976558685303,0.2710460424423218,0.27368196845054626,0.2759416103363037
274.hdf5,76,right,1900,0.0032246035989373922,0.0032246035989373922,0.3028738498687744,0.6141325235366821,0.7633445262908936,0.8566080331802368,0.9911981225013733,0.5192975997924805,0.8302697539329529,0.2731429934501648,0.2802613079547882,0.2843760848045349
275.hdf5,121,right,3025,0.003224603133276105,0.003224603133276105,0.29485467076301575,0.7014901638031006,0.815159797668457,0.8716336488723755,0.9937887787818909,0.5572049617767334,0.7503987550735474,0.34556472301483154,0.3489926755428314,0.3519322872161865
276.hdf5,144,right,3600,0.0032246035989373922,0.0032246035989373922,0.36868953704833984,0.7016050815582275,0.8343703150749207,0.9501259326934814,0.9944620132446289,0.583258330821991,0.8244503140449524,0.21742206811904907,0.220158651471138,0.22405534982681274
28.hdf5,77,right,1925,0.003224603133276105,0.003224603133276105,0.3222385048866272,0.6795902848243713,0.8176524043083191,0.8982577919960022,0.9972699880599976,0.5565571188926697,0.8424414396286011,0.13527560234069824,0.13743403553962708,0.14103883504867554
29.hdf5,102,right,2550,0.0032246035989373922,0.0032246035989373922,0.4314802587032318,0.7916292548179626,0.896895170211792,0.9800491333007812,0.9998037219047546,0.6361492276191711,0.8649471998214722,0.26470112800598145,0.26686835289001465,0.269120454788208
3.hdf5,144,right,3600,0.0032246035989373922,0.0032246035989373922,0.3040197491645813,0.6348015069961548,0.8121626973152161,0.9283791780471802,0.9953364729881287,0.5440606474876404,0.8121646642684937,0.2444770336151123,0.24732987582683563,0.25277769565582275
30.hdf5,65,right,1625,0.0032246035989373922,0.0032246035989373922,0.24760442972183228,0.6264304518699646,0.85210120677948,0.9469852447509766,0.9996255040168762,0.5426932573318481,0.8138384819030762,0.23206830024719238,0.24126049876213074,0.26244306564331055
31.hdf5,59,right,1475,0.0032246035989373922,0.0032246035989373922,0.2551308572292328,0.5515022873878479,0.8358167409896851,0.9344819784164429,0.9996490478515625,0.5269336104393005,0.8129626512527466,0.24884629249572754,0.2664314806461334,0.28475987911224365
32.hdf5,119,right,2975,0.0032246035989373922,0.0032246035989373922,0.2529935836791992,0.549752950668335,0.7229518890380859,0.8526202440261841,0.9902112483978271,0.48465994000434875,0.8317378163337708,0.27725690603256226,0.2809014916419983,0.2841501832008362
33.hdf5,112,right,2800,0.0032246035989373922,0.0032246035989373922,0.37768375873565674,0.7716434001922607,0.895257830619812,0.9733525514602661,0.9999229907989502,0.6182230710983276,0.8899046182632446,0.24928510189056396,0.25302115082740784,0.25832653045654297
34.hdf5,145,left,3625,0.0032246035989373922,0.0032246035989373922,0.3080664277076721,0.6124041676521301,0.7826082110404968,0.9200826287269592,0.9908032417297363,0.5357527732849121,0.7564550042152405,0.25182050466537476,0.2536790072917938,0.25567787885665894
35.hdf5,265,left,6625,0.0032246035989373922,0.0032246035989373922,0.36050036549568176,0.7151623368263245,0.8451242446899414,0.9252605438232422,0.9962566494941711,0.5911493897438049,0.8403246998786926,0.2671254277229309,0.2827126085758209,0.2992936968803406
36.hdf5,48,right,1200,0.0032246035989373922,0.0032246035989373922,0.2742236852645874,0.6196097135543823,0.8555970788002014,0.9468511939048767,0.9994405508041382,0.5504661202430725,0.8164704442024231,0.24098199605941772,0.2478252798318863,0.26392465829849243
37.hdf5,69,left,1725,0.0032246035989373922,0.0032246035989373922,0.32671836018562317,0.5949187874794006,0.7863602042198181,0.9379026889801025,0.9966358542442322,0.5389845371246338,0.9765445590019226,0.17160862684249878,0.18271978199481964,0.204267680644989
38.hdf5,97,right,2425,0.0032246035989373922,0.0032246035989373922,0.2660224139690399,0.5746427178382874,0.7293524742126465,0.8782548904418945,0.9915139079093933,0.4951172471046448,0.8403396010398865,0.25741034746170044,0.26103734970092773,0.2627865672111511
39.hdf5,87,right,2175,0.0032246035989373922,0.0032246035989373922,0.4233517050743103,0.7142722010612488,0.828948974609375,0.9162695407867432,0.9953487515449524,0.5959815382957458,0.7521700263023376,0.3492857813835144,0.3524244427680969,0.3556446433067322
4.hdf5,158,right,3950,0.0032246035989373922,0.0032246035989373922,0.2857730984687805,0.6295443773269653,0.7699852585792542,0.8752989768981934,0.994275689125061,0.5259029865264893,1.3137116432189941,0.19814109802246094,0.20104201138019562,0.20766842365264893
40.hdf5,315,left,7875,0.0032246035989373922,0.0032246035989373922,0.3818581998348236,0.7173497676849365,0.8309107422828674,0.940748393535614,0.9975310564041138,0.5905251502990723,1.0950236320495605,0.28603029251098633,0.2930765450000763,0.31362617015838623
41.hdf5,76,right,1900,0.0032246035989373922,0.0032246035989373922,0.28826606273651123,0.6426715850830078,0.8411178588867188,0.9422983527183533,0.9996813535690308,0.5492593050003052,0.8093269467353821,0.2678259015083313,0.283096045255661,0.3199877142906189
42.hdf5,69,right,1725,0.0032246035989373922,0.0032246035989373922,0.2792072296142578,0.6662722229957581,0.8587267398834229,0.9602989554405212,0.9984952211380005,0.5614007115364075,0.929659903049469,0.2013987898826599,0.21259470283985138,0.22673791646957397
43.hdf5,56,right,1400,0.0032246035989373922,0.0032246035989373922,0.23738057911396027,0.6615816354751587,0.8651230335235596,0.9604984521865845,0.9968668818473816,0.5497602820396423,1.3470820188522339,0.24271857738494873,0.24861785769462585,0.2568535804748535
44.hdf5,146,left,3650,0.0032246035989373922,0.0032246035989373922,0.38473591208457947,0.715110182762146,0.8376810550689697,0.9224986433982849,0.995392918586731,0.5908224582672119,1.2861249446868896,0.22833561897277832,0.2311396598815918,0.23541760444641113
45.hdf5,100,right,2500,0.0032246035989373922,0.0032246035989373922,0.3138357996940613,0.5726704001426697,0.7472695708274841,0.8633186221122742,0.9906458854675293,0.5088003277778625,0.8295533657073975,0.2675105333328247,0.2689843475818634,0.2706660032272339
46.hdf5,60,right,1500,0.0032246035989373922,0.0032246035989373922,0.26145637035369873,0.5835690498352051,0.8094685077667236,0.9222398996353149,0.9958204030990601,0.5243625640869141,0.8055253028869629,0.3034275770187378,0.3127667307853699,0.33870792388916016
47.hdf5,93,right,2325,0.0032246035989373922,0.0032246035989373922,0.36737239360809326,0.6863440871238708,0.8073960542678833,0.8890827894210815,0.9906343817710876,0.5667479634284973,0.7112104892730713,0.30538880825042725,0.31066012382507324,0.3175981044769287
48.hdf5,44,right,1100,0.003224603133276105,0.003224603133276105,0.23598037660121918,0.4873984456062317,0.8101072311401367,0.9036250710487366,0.9988510012626648,0.4985603988170624,1.1817973852157593,0.14239096641540527,0.1508200317621231,0.15684187412261963
49.hdf5,370,right,9250,0.003224603133276105,0.003224603133276105,0.24183063209056854,0.5724194049835205,0.7752678394317627,0.9035860300064087,0.9945725798606873,0.5060394406318665,1.269519567489624,0.25456762313842773,0.281607061624527,0.30853307247161865
5.hdf5,47,left,1175,0.0032246035989373922,0.0032246035989373922,0.21175959706306458,0.507596492767334,0.7656574845314026,0.945719838142395,0.9978535175323486,0.4869086742401123,0.9567416310310364,0.18408018350601196,0.18792103230953217,0.19542557001113892
50.hdf5,134,right,3350,0.0032246035989373922,0.0032246035989373922,0.4006582498550415,0.740517258644104,0.9007794857025146,0.9772915840148926,0.9997778534889221,0.6213505864143372,0.9513146281242371,0.156846821308136,0.1636054813861847,0.17303842306137085
51.hdf5,83,right,2075,0.0032246035989373922,0.0032246035989373922,0.35452789068222046,0.6884313821792603,0.8329026699066162,0.9235544204711914,0.9957110285758972,0.5659550428390503,0.7750608921051025,0.3255908489227295,0.32976892590522766,0.3339979648590088
52.hdf5,80,right,2000,0.0032246035989373922,0.0032246035989373922,0.40185546875,0.746147871017456,0.8583758473396301,0.9364625811576843,0.99617600440979,0.6075239181518555,0.7633046507835388,0.3229627013206482,0.3254854381084442,0.3317897915840149
53.hdf5,80,right,2000,0.003224603133276105,0.003224603133276105,0.3702697157859802,0.7140377759933472,0.8269488215446472,0.9022321701049805,0.9909366369247437,0.5802997946739197,0.7723042368888855,0.3292587399482727,0.33524325489997864,0.3391870856285095
